"","Location","dt","Avg.Tem","Avg.Vol"
"6912","France",1879-12-01,3.326,1.103
"6913","France",1880-01-01,3.526,1.212
"6914","France",1880-02-01,7.984,0.89
"6915","France",1880-03-01,11.111,0.961
"6916","France",1880-04-01,11.604,0.901
"6917","France",1880-05-01,14.33,0.965
"6918","France",1880-06-01,16.349,0.894
"6919","France",1880-07-01,19.637,1.05
"6920","France",1880-08-01,18.951,0.946
"6921","France",1880-09-01,17.409,1.179
"6922","France",1880-10-01,13.218,0.985
"6923","France",1880-11-01,9.34,1.757
"6924","France",1880-12-01,9.29,0.997
"6925","France",1881-01-01,3.901,1.035
"6926","France",1881-02-01,8.294,1.108
"6927","France",1881-03-01,10.604,0.966
"6928","France",1881-04-01,11.713,0.911
"6929","France",1881-05-01,14.527,0.965
"6930","France",1881-06-01,17.108,1.029
"6931","France",1881-07-01,21.003,0.902
"6932","France",1881-08-01,19.037,0.863
"6933","France",1881-09-01,15.843,0.935
"6934","France",1881-10-01,10.877,0.883
"6935","France",1881-11-01,11.098,1.152
"6936","France",1881-12-01,6.422,1.113
"6937","France",1882-01-01,6.48,1.286
"6938","France",1882-02-01,7.731,1.039
"6939","France",1882-03-01,10.741,0.954
"6940","France",1882-04-01,12.003,0.867
"6941","France",1882-05-01,14.993,0.9
"6942","France",1882-06-01,16.799,0.975
"6943","France",1882-07-01,18.128,0.899
"6944","France",1882-08-01,18.17,0.927
"6945","France",1882-09-01,15.343,0.89
"6946","France",1882-10-01,13.287,0.861
"6947","France",1882-11-01,10.028,1.113
"6948","France",1882-12-01,7.411,0.919
"6949","France",1883-01-01,7.005,0.863
"6950","France",1883-02-01,8.583,1.165
"6951","France",1883-03-01,6.548,0.96
"6952","France",1883-04-01,11.076,0.865
"6953","France",1883-05-01,14.715,0.891
"6954","France",1883-06-01,17.048,0.902
"6955","France",1883-07-01,18.1,0.969
"6956","France",1883-08-01,18.718,1.009
"6957","France",1883-09-01,16.279,0.867
"6958","France",1883-10-01,12.559,0.838
"6959","France",1883-11-01,9.677,0.948
"6960","France",1883-12-01,6.343,1.026
"6961","France",1884-01-01,7.945,0.862
"6962","France",1884-02-01,8.924,1.002
"6963","France",1884-03-01,10.121,1.065
"6964","France",1884-04-01,10.709,0.906
"6965","France",1884-05-01,15.257,0.903
"6966","France",1884-06-01,15.803,0.879
"6967","France",1884-07-01,19.664,0.82
"6968","France",1884-08-01,19.826,0.963
"6969","France",1884-09-01,16.731,0.86
"6970","France",1884-10-01,12.054,0.901
"6971","France",1884-11-01,8.308,0.953
"6972","France",1884-12-01,7.001,1.084
"6973","France",1885-01-01,4.437,1.011
"6974","France",1885-02-01,9.549,1.024
"6975","France",1885-03-01,8.864,0.852
"6976","France",1885-04-01,11.313,0.969
"6977","France",1885-05-01,13.22,1.133
"6978","France",1885-06-01,18.051,1.063
"6979","France",1885-07-01,19.736,1.09
"6980","France",1885-08-01,18.424,1.195
"6981","France",1885-09-01,16.033,1.057
"6982","France",1885-10-01,11.355,1.065
"6983","France",1885-11-01,9.774,1.219
"6984","France",1885-12-01,6.402,1.291
"6985","France",1886-01-01,5.27,0.974
"6986","France",1886-02-01,5.676,1.105
"6987","France",1886-03-01,8.699,0.852
"6988","France",1886-04-01,12.017,0.828
"6989","France",1886-05-01,14.652,0.948
"6990","France",1886-06-01,16.437,0.823
"6991","France",1886-07-01,19.323,0.861
"6992","France",1886-08-01,18.819,0.842
"6993","France",1886-09-01,17.927,0.812
"6994","France",1886-10-01,13.924,0.998
"6995","France",1886-11-01,9.702,0.972
"6996","France",1886-12-01,6.613,1.151
"6997","France",1887-01-01,4.398,1.125
"6998","France",1887-02-01,5.802,1.261
"6999","France",1887-03-01,7.901,0.883
"7000","France",1887-04-01,10.409,0.822
"7001","France",1887-05-01,13.092,0.788
"7002","France",1887-06-01,18.493,0.725
"7003","France",1887-07-01,20.412,0.936
"7004","France",1887-08-01,19.088,0.751
"7005","France",1887-09-01,15.725,0.824
"7006","France",1887-10-01,10.102,0.777
"7007","France",1887-11-01,8.475,0.875
"7008","France",1887-12-01,5.728,0.813
"7009","France",1888-01-01,5.181,1.24
"7010","France",1888-02-01,4.635,1.202
"7011","France",1888-03-01,7.632,0.821
"7012","France",1888-04-01,10.006,0.897
"7013","France",1888-05-01,15.079,0.763
"7014","France",1888-06-01,17.52,0.808
"7015","France",1888-07-01,17.499,0.925
"7016","France",1888-08-01,17.834,0.834
"7017","France",1888-09-01,16.754,0.761
"7018","France",1888-10-01,11.523,0.961
"7019","France",1888-11-01,10.412,0.856
"7020","France",1888-12-01,7.263,1.049
"7021","France",1889-01-01,5.357,0.889
"7022","France",1889-02-01,5.967,0.822
"7023","France",1889-03-01,7.845,0.824
"7024","France",1889-04-01,10.687,0.835
"7025","France",1889-05-01,15.534,0.796
"7026","France",1889-06-01,18.345,0.735
"7027","France",1889-07-01,18.807,0.748
"7028","France",1889-08-01,18.31,0.832
"7029","France",1889-09-01,16.043,0.841
"7030","France",1889-10-01,12.324,0.761
"7031","France",1889-11-01,9.288,1.001
"7032","France",1889-12-01,4.742,1.091
"7033","France",1890-01-01,7.743,0.73
"7034","France",1890-02-01,5.608,0.986
"7035","France",1890-03-01,8.707,1.022
"7036","France",1890-04-01,10.799,0.818
"7037","France",1890-05-01,14.774,0.841
"7038","France",1890-06-01,17.075,0.609
"7039","France",1890-07-01,17.967,0.594
"7040","France",1890-08-01,18.537,0.654
"7041","France",1890-09-01,16.466,0.638
"7042","France",1890-10-01,12.224,0.715
"7043","France",1890-11-01,8.739,0.729
"7044","France",1890-12-01,3.125,0.896
"7045","France",1891-01-01,3.347,0.778
"7046","France",1891-02-01,6.288,0.68
"7047","France",1891-03-01,8.481,0.544
"7048","France",1891-04-01,10.373,0.553
"7049","France",1891-05-01,13.937,0.759
"7050","France",1891-06-01,17.414,0.696
"7051","France",1891-07-01,18.614,0.527
"7052","France",1891-08-01,17.952,0.728
"7053","France",1891-09-01,17.121,0.528
"7054","France",1891-10-01,13.745,0.564
"7055","France",1891-11-01,8.932,0.741
"7056","France",1891-12-01,7.786,0.684
"7057","France",1892-01-01,5.916,0.78
"7058","France",1892-02-01,7.539,0.745
"7059","France",1892-03-01,7.407,0.921
"7060","France",1892-04-01,11.736,0.747
"7061","France",1892-05-01,15.011,0.78
"7062","France",1892-06-01,17.745,0.734
"7063","France",1892-07-01,18.866,0.741
"7064","France",1892-08-01,19.492,0.71
"7065","France",1892-09-01,16.975,0.679
"7066","France",1892-10-01,11.994,0.69
"7067","France",1892-11-01,10.52,0.925
"7068","France",1892-12-01,5.336,0.87
"7069","France",1893-01-01,3.179,0.925
"7070","France",1893-02-01,8.3,0.703
"7071","France",1893-03-01,10.8,0.639
"7072","France",1893-04-01,14.115,0.744
"7073","France",1893-05-01,15.458,0.744
"7074","France",1893-06-01,18.258,0.788
"7075","France",1893-07-01,19.471,0.709
"7076","France",1893-08-01,20.226,0.594
"7077","France",1893-09-01,16.828,0.635
"7078","France",1893-10-01,13.792,0.532
"7079","France",1893-11-01,8.45,0.66
"7080","France",1893-12-01,6.446,0.692
"7081","France",1894-01-01,5.66,0.801
"7082","France",1894-02-01,7.883,0.724
"7083","France",1894-03-01,9.898,0.83
"7084","France",1894-04-01,12.963,0.498
"7085","France",1894-05-01,13.66,0.577
"7086","France",1894-06-01,17.14,0.535
"7087","France",1894-07-01,19.224,0.522
"7088","France",1894-08-01,18.352,0.61
"7089","France",1894-09-01,15.799,0.501
"7090","France",1894-10-01,12.912,0.541
"7091","France",1894-11-01,10.183,0.679
"7092","France",1894-12-01,6.681,0.55
"7093","France",1895-01-01,3.744,0.759
"7094","France",1895-02-01,3.067,1.015
"7095","France",1895-03-01,8.234,0.543
"7096","France",1895-04-01,12.457,0.54
"7097","France",1895-05-01,14.828,0.623
"7098","France",1895-06-01,17.502,0.557
"7099","France",1895-07-01,19.315,0.571
"7100","France",1895-08-01,18.925,0.488
"7101","France",1895-09-01,19.111,0.611
"7102","France",1895-10-01,12.462,0.499
"7103","France",1895-11-01,11.676,0.602
"7104","France",1895-12-01,7.667,0.592
"7105","France",1896-01-01,5.938,0.754
"7106","France",1896-02-01,6.666,1.012
"7107","France",1896-03-01,10.957,0.535
"7108","France",1896-04-01,11.013,0.664
"7109","France",1896-05-01,14.184,0.503
"7110","France",1896-06-01,17.818,0.492
"7111","France",1896-07-01,19.571,0.516
"7112","France",1896-08-01,17.244,0.598
"7113","France",1896-09-01,16.416,0.54
"7114","France",1896-10-01,11.472,0.648
"7115","France",1896-11-01,7.594,0.647
"7116","France",1896-12-01,6.923,0.601
"7117","France",1897-01-01,5.732,1.159
"7118","France",1897-02-01,9.459,0.733
"7119","France",1897-03-01,11.091,0.509
"7120","France",1897-04-01,11.842,0.581
"7121","France",1897-05-01,14.035,0.484
"7122","France",1897-06-01,18.855,0.495
"7123","France",1897-07-01,19.814,0.517
"7124","France",1897-08-01,18.953,0.502
"7125","France",1897-09-01,15.734,0.477
"7126","France",1897-10-01,12.562,0.567
"7127","France",1897-11-01,9.853,0.961
"7128","France",1897-12-01,7.2,0.764
"7129","France",1898-01-01,7.693,0.953
"7130","France",1898-02-01,7.577,0.527
"7131","France",1898-03-01,8.205,0.614
"7132","France",1898-04-01,11.877,0.641
"7133","France",1898-05-01,13.975,0.544
"7134","France",1898-06-01,16.861,0.518
"7135","France",1898-07-01,18.628,0.522
"7136","France",1898-08-01,20.023,0.693
"7137","France",1898-09-01,18.336,0.544
"7138","France",1898-10-01,14.066,0.479
"7139","France",1898-11-01,10.491,0.547
"7140","France",1898-12-01,7.815,0.794
"7141","France",1899-01-01,8.038,0.835
"7142","France",1899-02-01,9.077,0.846
"7143","France",1899-03-01,9.214,0.731
"7144","France",1899-04-01,11.715,0.642
"7145","France",1899-05-01,14.385,0.552
"7146","France",1899-06-01,17.654,0.547
"7147","France",1899-07-01,19.471,0.518
"7148","France",1899-08-01,20.621,0.525
"7149","France",1899-09-01,17.098,0.487
"7150","France",1899-10-01,14.011,0.685
"7151","France",1899-11-01,10.69,0.88
"7152","France",1899-12-01,5.744,0.849
"7153","France",1900-01-01,7.235,0.595
"7154","France",1900-02-01,8.461,0.678
"7155","France",1900-03-01,7.345,0.474
"7156","France",1900-04-01,11.483,0.456
"7157","France",1900-05-01,14.169,0.459
"7158","France",1900-06-01,17.995,0.613
"7159","France",1900-07-01,20.594,0.672
"7160","France",1900-08-01,18.516,0.517
"7161","France",1900-09-01,17.846,0.538
"7162","France",1900-10-01,13.716,0.668
"7163","France",1900-11-01,9.97,0.576
"7164","France",1900-12-01,8.518,0.887
"7165","France",1901-01-01,5.966,0.657
"7166","France",1901-02-01,4.069,0.795
"7167","France",1901-03-01,8.107,0.601
"7168","France",1901-04-01,12.484,0.585
"7169","France",1901-05-01,15.026,0.592
"7170","France",1901-06-01,18.435,0.498
"7171","France",1901-07-01,20.141,0.562
"7172","France",1901-08-01,19.145,0.438
"7173","France",1901-09-01,16.987,0.592
"7174","France",1901-10-01,12.818,0.519
"7175","France",1901-11-01,8.162,0.78
"7176","France",1901-12-01,6.601,0.568
"7177","France",1902-01-01,7.035,0.952
"7178","France",1902-02-01,6.737,0.546
"7179","France",1902-03-01,10.256,0.521
"7180","France",1902-04-01,12.627,0.451
"7181","France",1902-05-01,12.527,0.518
"7182","France",1902-06-01,16.779,0.576
"7183","France",1902-07-01,19.504,0.633
"7184","France",1902-08-01,18.645,0.559
"7185","France",1902-09-01,16.436,0.506
"7186","France",1902-10-01,12.403,0.433
"7187","France",1902-11-01,9.148,0.441
"7188","France",1902-12-01,6.606,0.619
"7189","France",1903-01-01,6.837,0.752
"7190","France",1903-02-01,8.781,0.627
"7191","France",1903-03-01,10.349,0.481
"7192","France",1903-04-01,9.971,0.482
"7193","France",1903-05-01,14.687,0.476
"7194","France",1903-06-01,16.438,0.547
"7195","France",1903-07-01,18.741,0.567
"7196","France",1903-08-01,18.684,0.574
"7197","France",1903-09-01,16.799,0.602
"7198","France",1903-10-01,14.072,0.532
"7199","France",1903-11-01,9.792,0.682
"7200","France",1903-12-01,5.957,0.665
"7201","France",1904-01-01,5.844,0.777
"7202","France",1904-02-01,7.591,0.802
"7203","France",1904-03-01,8.632,0.556
"7204","France",1904-04-01,12.56,0.463
"7205","France",1904-05-01,15.574,0.544
"7206","France",1904-06-01,17.762,0.468
"7207","France",1904-07-01,20.992,0.573
"7208","France",1904-08-01,19.702,0.655
"7209","France",1904-09-01,15.552,0.457
"7210","France",1904-10-01,13.15,0.459
"7211","France",1904-11-01,8.714,0.706
"7212","France",1904-12-01,7.686,0.544
"7213","France",1905-01-01,5.25,0.732
"7214","France",1905-02-01,7.13,0.57
"7215","France",1905-03-01,10.353,0.529
"7216","France",1905-04-01,11.954,0.44
"7217","France",1905-05-01,13.959,0.439
"7218","France",1905-06-01,18.012,0.504
"7219","France",1905-07-01,20.752,0.458
"7220","France",1905-08-01,18.919,0.482
"7221","France",1905-09-01,16.467,0.453
"7222","France",1905-10-01,10.497,0.523
"7223","France",1905-11-01,8.893,0.487
"7224","France",1905-12-01,6.85,0.65
"7225","France",1906-01-01,7.157,0.658
"7226","France",1906-02-01,6.397,0.549
"7227","France",1906-03-01,8.88,0.481
"7228","France",1906-04-01,11.137,0.46
"7229","France",1906-05-01,14.73,0.69
"7230","France",1906-06-01,17.517,0.584
"7231","France",1906-07-01,19.496,0.631
"7232","France",1906-08-01,20.107,0.512
"7233","France",1906-09-01,16.825,0.448
"7234","France",1906-10-01,14.564,0.503
"7235","France",1906-11-01,10.316,0.466
"7236","France",1906-12-01,5.448,0.654
"7237","France",1907-01-01,5.768,0.75
"7238","France",1907-02-01,5.601,0.601
"7239","France",1907-03-01,9.216,0.567
"7240","France",1907-04-01,10.877,0.483
"7241","France",1907-05-01,14.558,0.648
"7242","France",1907-06-01,16.959,0.536
"7243","France",1907-07-01,17.949,0.495
"7244","France",1907-08-01,19.313,0.529
"7245","France",1907-09-01,17.437,0.554
"7246","France",1907-10-01,13.598,0.537
"7247","France",1907-11-01,10.4,0.586
"7248","France",1907-12-01,8.423,0.579
"7249","France",1908-01-01,5.136,0.86
"7250","France",1908-02-01,7.68,0.654
"7251","France",1908-03-01,8.231,0.595
"7252","France",1908-04-01,10.202,0.519
"7253","France",1908-05-01,16.101,0.527
"7254","France",1908-06-01,18.22,0.546
"7255","France",1908-07-01,19.064,0.516
"7256","France",1908-08-01,18.259,0.501
"7257","France",1908-09-01,16.49,0.478
"7258","France",1908-10-01,13.887,0.489
"7259","France",1908-11-01,9.406,0.677
"7260","France",1908-12-01,6.705,0.791
"7261","France",1909-01-01,5.254,0.661
"7262","France",1909-02-01,5.413,0.518
"7263","France",1909-03-01,7.961,0.453
"7264","France",1909-04-01,12.678,0.473
"7265","France",1909-05-01,14.72,0.519
"7266","France",1909-06-01,15.981,0.482
"7267","France",1909-07-01,17.788,0.45
"7268","France",1909-08-01,19.02,0.451
"7269","France",1909-09-01,15.821,0.464
"7270","France",1909-10-01,14.184,0.573
"7271","France",1909-11-01,8.414,0.607
"7272","France",1909-12-01,8.053,0.701
"7273","France",1910-01-01,6.99,0.567
"7274","France",1910-02-01,8.192,0.452
"7275","France",1910-03-01,9.368,0.519
"7276","France",1910-04-01,11.06,0.444
"7277","France",1910-05-01,13.82,0.452
"7278","France",1910-06-01,17.528,0.434
"7279","France",1910-07-01,17.858,0.432
"7280","France",1910-08-01,18.434,0.451
"7281","France",1910-09-01,15.646,0.437
"7282","France",1910-10-01,13.704,0.533
"7283","France",1910-11-01,8.84,0.522
"7284","France",1910-12-01,8.475,0.567
"7285","France",1911-01-01,4.67,0.738
"7286","France",1911-02-01,7.387,0.655
"7287","France",1911-03-01,9.246,0.542
"7288","France",1911-04-01,10.793,0.435
"7289","France",1911-05-01,15.141,0.514
"7290","France",1911-06-01,17.306,0.453
"7291","France",1911-07-01,21.182,0.455
"7292","France",1911-08-01,21.523,0.486
"7293","France",1911-09-01,18.393,0.541
"7294","France",1911-10-01,13.168,0.427
"7295","France",1911-11-01,10.204,0.538
"7296","France",1911-12-01,8.942,0.526
"7297","France",1912-01-01,7.365,0.667
"7298","France",1912-02-01,9.404,0.656
"7299","France",1912-03-01,11.161,0.603
"7300","France",1912-04-01,11.511,0.455
"7301","France",1912-05-01,15.651,0.525
"7302","France",1912-06-01,17.217,0.433
"7303","France",1912-07-01,18.886,0.426
"7304","France",1912-08-01,16.873,0.492
"7305","France",1912-09-01,13.873,0.498
"7306","France",1912-10-01,12.067,0.472
"7307","France",1912-11-01,8.469,0.433
"7308","France",1912-12-01,8.007,0.432
"7309","France",1913-01-01,7.909,0.512
"7310","France",1913-02-01,7.447,0.501
"7311","France",1913-03-01,10.507,0.43
"7312","France",1913-04-01,11.423,0.424
"7313","France",1913-05-01,14.783,0.401
"7314","France",1913-06-01,17.429,0.395
"7315","France",1913-07-01,17.655,0.432
"7316","France",1913-08-01,18.551,0.538
"7317","France",1913-09-01,16.519,0.544
"7318","France",1913-10-01,14.022,0.555
"7319","France",1913-11-01,11.64,0.456
"7320","France",1913-12-01,7.077,0.74
"7321","France",1914-01-01,4.209,1.052
"7322","France",1914-02-01,9.054,0.611
"7323","France",1914-03-01,10.286,0.465
"7324","France",1914-04-01,13.364,0.641
"7325","France",1914-05-01,14.151,0.64
"7326","France",1914-06-01,16.748,0.487
"7327","France",1914-07-01,18.451,0.449
"7328","France",1914-08-01,19.114,0.649
"7329","France",1914-09-01,16.614,0.482
"7330","France",1914-10-01,12.766,0.484
"7331","France",1914-11-01,9.042,0.469
"7332","France",1914-12-01,8.478,0.537
"7333","France",1915-01-01,6.681,0.556
"7334","France",1915-02-01,7.341,0.53
"7335","France",1915-03-01,8.903,0.544
"7336","France",1915-04-01,11.041,0.444
"7337","France",1915-05-01,16.091,0.674
"7338","France",1915-06-01,18.514,0.407
"7339","France",1915-07-01,18.751,0.451
"7340","France",1915-08-01,18.723,0.434
"7341","France",1915-09-01,16.147,0.398
"7342","France",1915-10-01,11.808,0.395
"7343","France",1915-11-01,7.963,0.565
"7344","France",1915-12-01,9.455,0.615
"7345","France",1916-01-01,8.728,0.601
"7346","France",1916-02-01,7.643,0.511
"7347","France",1916-03-01,8.997,0.595
"7348","France",1916-04-01,11.906,0.471
"7349","France",1916-05-01,15.471,0.531
"7350","France",1916-06-01,15.72,0.422
"7351","France",1916-07-01,18.434,0.428
"7352","France",1916-08-01,19.151,0.487
"7353","France",1916-09-01,15.69,0.447
"7354","France",1916-10-01,13.325,0.398
"7355","France",1916-11-01,9.79,0.391
"7356","France",1916-12-01,7.293,0.589
"7357","France",1917-01-01,4.573,0.534
"7358","France",1917-02-01,4.842,0.529
"7359","France",1917-03-01,7.502,0.398
"7360","France",1917-04-01,9.512,0.513
